,date,threshold,density,frustration_score,bicoloring,computation_time
10,2012-08-31,0.1,0.8538011695906432,0.0,"{'BND': 0, 'DBB': 1, 'DBE': 1, 'GLD': 1, 'ICF': 1, 'MUB': 0, 'RWR': 1, 'SHY': 0, 'SLV': 1, 'TIP': 0, 'TLT': 0, 'UNG': 1, 'USO': 1, 'USRT': 1, 'VB': 1, 'VEU': 1, 'VO': 1, 'VTI': 1, 'VWO': 1}",0.008002
11,2013-01-31,0.1,0.8888888888888888,0.0,"{'BND': 0, 'DBB': 1, 'DBE': 1, 'GLD': 1, 'ICF': 1, 'MUB': 1, 'RWR': 1, 'SHY': 0, 'SLV': 1, 'TIP': 0, 'TLT': 0, 'UNG': 0, 'USO': 1, 'USRT': 1, 'VB': 1, 'VEU': 1, 'VO': 1, 'VTI': 1, 'VWO': 1}",0.008027
12,2013-06-30,0.1,0.9064327485380117,0.0,"{'BND': 0, 'DBB': 0, 'DBE': 0, 'GLD': 0, 'ICF': 0, 'MUB': 0, 'RWR': 0, 'SHY': 0, 'SLV': 0, 'TIP': 0, 'TLT': 0, 'UNG': 1, 'USO': 0, 'USRT': 0, 'VB': 0, 'VEU': 0, 'VO': 0, 'VTI': 0, 'VWO': 0}",0.007909
13,2013-11-30,0.1,0.8771929824561403,0.0,"{'BND': 1, 'DBB': 1, 'DBE': 1, 'GLD': 1, 'ICF': 1, 'MUB': 1, 'RWR': 1, 'SHY': 1, 'SLV': 1, 'TIP': 1, 'TLT': 1, 'UNG': 0, 'USO': 1, 'USRT': 1, 'VB': 1, 'VEU': 1, 'VO': 1, 'VTI': 1, 'VWO': 1}",0.007973
14,2014-04-30,0.1,0.7719298245614035,0.0,"{'BND': 0, 'DBB': 0, 'DBE': 0, 'GLD': 0, 'ICF': 1, 'MUB': 0, 'RWR': 1, 'SHY': 0, 'SLV': 0, 'TIP': 0, 'TLT': 0, 'UNG': 0, 'USO': 0, 'USRT': 1, 'VB': 1, 'VEU': 1, 'VO': 1, 'VTI': 1, 'VWO': 0}",0.008052
15,2014-09-30,0.1,0.8830409356725146,0.0,"{'BND': 0, 'DBB': 0, 'DBE': 0, 'GLD': 0, 'ICF': 0, 'MUB': 1, 'RWR': 0, 'SHY': 1, 'SLV': 0, 'TIP': 1, 'TLT': 1, 'UNG': 1, 'USO': 0, 'USRT': 0, 'VB': 0, 'VEU': 0, 'VO': 0, 'VTI': 0, 'VWO': 0}",0.007965
16,2015-02-28,0.1,0.8011695906432749,0.0,"{'BND': 1, 'DBB': 0, 'DBE': 0, 'GLD': 1, 'ICF': 1, 'MUB': 1, 'RWR': 1, 'SHY': 1, 'SLV': 0, 'TIP': 1, 'TLT': 1, 'UNG': 0, 'USO': 0, 'USRT': 0, 'VB': 0, 'VEU': 0, 'VO': 0, 'VTI': 0, 'VWO': 0}",0.008011
17,2015-07-31,0.1,0.8421052631578947,0.0,"{'BND': 0, 'DBB': 1, 'DBE': 1, 'GLD': 0, 'ICF': 1, 'MUB': 0, 'RWR': 1, 'SHY': 0, 'SLV': 1, 'TIP': 0, 'TLT': 0, 'UNG': 1, 'USO': 1, 'USRT': 1, 'VB': 1, 'VEU': 1, 'VO': 1, 'VTI': 1, 'VWO': 1}",0.008073
18,2015-12-31,0.1,0.8304093567251462,0.0,"{'BND': 0, 'DBB': 0, 'DBE': 0, 'GLD': 0, 'ICF': 0, 'MUB': 1, 'RWR': 0, 'SHY': 0, 'SLV': 0, 'TIP': 1, 'TLT': 1, 'UNG': 0, 'USO': 0, 'USRT': 0, 'VB': 0, 'VEU': 0, 'VO': 0, 'VTI': 0, 'VWO': 0}",0.00798
19,2016-05-31,0.1,0.8830409356725146,0.0,"{'BND': 1, 'DBB': 0, 'DBE': 0, 'GLD': 1, 'ICF': 0, 'MUB': 1, 'RWR': 0, 'SHY': 1, 'SLV': 1, 'TIP': 1, 'TLT': 1, 'UNG': 1, 'USO': 0, 'USRT': 0, 'VB': 0, 'VEU': 0, 'VO': 0, 'VTI': 0, 'VWO': 0}",0.008058
20,2016-10-31,0.1,0.8538011695906432,0.0,"{'BND': 1, 'DBB': 1, 'DBE': 0, 'GLD': 1, 'ICF': 1, 'MUB': 1, 'RWR': 1, 'SHY': 1, 'SLV': 1, 'TIP': 1, 'TLT': 1, 'UNG': 0, 'USO': 0, 'USRT': 1, 'VB': 1, 'VEU': 1, 'VO': 1, 'VTI': 1, 'VWO': 1}",0.007986
21,2017-03-31,0.1,0.8830409356725146,0.0,"{'BND': 0, 'DBB': 0, 'DBE': 0, 'GLD': 0, 'ICF': 0, 'MUB': 0, 'RWR': 0, 'SHY': 0, 'SLV': 0, 'TIP': 0, 'TLT': 0, 'UNG': 1, 'USO': 0, 'USRT': 0, 'VB': 0, 'VEU': 0, 'VO': 0, 'VTI': 0, 'VWO': 0}",0.007917
22,2017-08-31,0.1,0.7602339181286549,0.0,"{'BND': 1, 'DBB': 1, 'DBE': 1, 'GLD': 1, 'ICF': 0, 'MUB': 1, 'RWR': 0, 'SHY': 1, 'SLV': 1, 'TIP': 1, 'TLT': 1, 'UNG': 1, 'USO': 0, 'USRT': 0, 'VB': 0, 'VEU': 0, 'VO': 0, 'VTI': 0, 'VWO': 0}",0.008037
23,2008-06-30,0.2,0.8596491228070176,0.0,"{'BND': 0, 'DBB': 0, 'DBE': 0, 'GLD': 0, 'ICF': 1, 'MUB': 0, 'RWR': 1, 'SHY': 0, 'SLV': 0, 'TIP': 0, 'TLT': 0, 'UNG': 0, 'USO': 0, 'USRT': 1, 'VB': 1, 'VEU': 1, 'VO': 1, 'VTI': 1, 'VWO': 1}",0.008074
24,2008-11-30,0.2,0.7719298245614035,0.0,"{'BND': 1, 'DBB': 0, 'DBE': 0, 'GLD': 0, 'ICF': 0, 'MUB': 0, 'RWR': 0, 'SHY': 1, 'SLV': 0, 'TIP': 1, 'TLT': 1, 'UNG': 0, 'USO': 0, 'USRT': 0, 'VB': 0, 'VEU': 0, 'VO': 0, 'VTI': 0, 'VWO': 0}",0.007992
25,2009-04-30,0.2,0.783625730994152,0.0,"{'BND': 1, 'DBB': 0, 'DBE': 0, 'GLD': 1, 'ICF': 0, 'MUB': 0, 'RWR': 0, 'SHY': 1, 'SLV': 1, 'TIP': 1, 'TLT': 1, 'UNG': 0, 'USO': 0, 'USRT': 0, 'VB': 0, 'VEU': 0, 'VO': 0, 'VTI': 0, 'VWO': 0}",0.008035
26,2009-09-30,0.2,0.7251461988304093,0.0,"{'BND': 0, 'DBB': 1, 'DBE': 1, 'GLD': 1, 'ICF': 1, 'MUB': 0, 'RWR': 1, 'SHY': 0, 'SLV': 1, 'TIP': 1, 'TLT': 0, 'UNG': 1, 'USO': 1, 'USRT': 1, 'VB': 1, 'VEU': 1, 'VO': 1, 'VTI': 1, 'VWO': 1}",0.007948
27,2010-02-28,0.2,0.8596491228070176,0.0,"{'BND': 0, 'DBB': 1, 'DBE': 1, 'GLD': 1, 'ICF': 1, 'MUB': 0, 'RWR': 1, 'SHY': 0, 'SLV': 1, 'TIP': 0, 'TLT': 0, 'UNG': 1, 'USO': 1, 'USRT': 1, 'VB': 1, 'VEU': 1, 'VO': 1, 'VTI': 1, 'VWO': 1}",0.007985
28,2010-07-31,0.2,0.7485380116959064,0.0,"{'BND': 0, 'DBB': 1, 'DBE': 1, 'GLD': 1, 'ICF': 1, 'MUB': 0, 'RWR': 1, 'SHY': 0, 'SLV': 1, 'TIP': 0, 'TLT': 0, 'UNG': 1, 'USO': 1, 'USRT': 1, 'VB': 1, 'VEU': 1, 'VO': 1, 'VTI': 1, 'VWO': 1}",0.007987
29,2010-12-31,0.2,0.5847953216374269,0.0,"{'BND': 1, 'DBB': 1, 'DBE': 1, 'GLD': 1, 'ICF': 1, 'MUB': 1, 'RWR': 1, 'SHY': 1, 'SLV': 1, 'TIP': 1, 'TLT': 1, 'UNG': 1, 'USO': 1, 'USRT': 1, 'VB': 1, 'VEU': 1, 'VO': 1, 'VTI': 1, 'VWO': 1}",0.007872
30,2011-05-31,0.2,0.7894736842105263,0.0,"{'BND': 0, 'DBB': 1, 'DBE': 1, 'GLD': 1, 'ICF': 1, 'MUB': 0, 'RWR': 1, 'SHY': 0, 'SLV': 1, 'TIP': 1, 'TLT': 0, 'UNG': 1, 'USO': 1, 'USRT': 1, 'VB': 1, 'VEU': 1, 'VO': 1, 'VTI': 1, 'VWO': 1}",0.008003
31,2011-10-31,0.2,0.7894736842105263,0.0,"{'BND': 1, 'DBB': 0, 'DBE': 0, 'GLD': 0, 'ICF': 0, 'MUB': 1, 'RWR': 0, 'SHY': 1, 'SLV': 0, 'TIP': 1, 'TLT': 1, 'UNG': 0, 'USO': 0, 'USRT': 0, 'VB': 0, 'VEU': 0, 'VO': 0, 'VTI': 0, 'VWO': 0}",0.008056
32,2012-03-31,0.2,0.6783625730994152,0.0,"{'BND': 0, 'DBB': 1, 'DBE': 1, 'GLD': 1, 'ICF': 1, 'MUB': 0, 'RWR': 1, 'SHY': 0, 'SLV': 1, 'TIP': 0, 'TLT': 0, 'UNG': 1, 'USO': 1, 'USRT': 1, 'VB': 1, 'VEU': 1, 'VO': 1, 'VTI': 1, 'VWO': 1}",0.007939
33,2012-08-31,0.2,0.7426900584795322,0.0,"{'BND': 1, 'DBB': 0, 'DBE': 0, 'GLD': 0, 'ICF': 0, 'MUB': 1, 'RWR': 0, 'SHY': 1, 'SLV': 0, 'TIP': 1, 'TLT': 1, 'UNG': 0, 'USO': 0, 'USRT': 0, 'VB': 0, 'VEU': 0, 'VO': 0, 'VTI': 0, 'VWO': 0}",0.007958
34,2013-01-31,0.2,0.695906432748538,0.0,"{'BND': 0, 'DBB': 1, 'DBE': 1, 'GLD': 1, 'ICF': 1, 'MUB': 1, 'RWR': 1, 'SHY': 0, 'SLV': 1, 'TIP': 0, 'TLT': 0, 'UNG': 0, 'USO': 1, 'USRT': 1, 'VB': 1, 'VEU': 1, 'VO': 1, 'VTI': 1, 'VWO': 1}",0.007945
35,2013-06-30,0.2,0.783625730994152,0.0,"{'BND': 1, 'DBB': 1, 'DBE': 1, 'GLD': 1, 'ICF': 1, 'MUB': 1, 'RWR': 1, 'SHY': 1, 'SLV': 1, 'TIP': 1, 'TLT': 1, 'UNG': 1, 'USO': 1, 'USRT': 1, 'VB': 1, 'VEU': 1, 'VO': 1, 'VTI': 1, 'VWO': 1}",0.007876
36,2013-11-30,0.2,0.6549707602339181,0.0,"{'BND': 1, 'DBB': 1, 'DBE': 1, 'GLD': 1, 'ICF': 1, 'MUB': 1, 'RWR': 1, 'SHY': 1, 'SLV': 1, 'TIP': 1, 'TLT': 1, 'UNG': 0, 'USO': 1, 'USRT': 1, 'VB': 1, 'VEU': 1, 'VO': 1, 'VTI': 1, 'VWO': 1}",0.007899
37,2014-04-30,0.2,0.5730994152046783,0.0,"{'BND': 0, 'DBB': 0, 'DBE': 0, 'GLD': 0, 'ICF': 1, 'MUB': 0, 'RWR': 1, 'SHY': 0, 'SLV': 0, 'TIP': 0, 'TLT': 0, 'UNG': 0, 'USO': 0, 'USRT': 1, 'VB': 1, 'VEU': 1, 'VO': 1, 'VTI': 1, 'VWO': 1}",0.007989
38,2014-09-30,0.2,0.6666666666666666,0.0,"{'BND': 1, 'DBB': 0, 'DBE': 0, 'GLD': 1, 'ICF': 0, 'MUB': 1, 'RWR': 0, 'SHY': 1, 'SLV': 0, 'TIP': 1, 'TLT': 1, 'UNG': 1, 'USO': 0, 'USRT': 0, 'VB': 0, 'VEU': 0, 'VO': 0, 'VTI': 0, 'VWO': 0}",0.007953
39,2015-02-28,0.2,0.6374269005847953,0.0,"{'BND': 1, 'DBB': 1, 'DBE': 1, 'GLD': 1, 'ICF': 1, 'MUB': 1, 'RWR': 1, 'SHY': 1, 'SLV': 1, 'TIP': 0, 'TLT': 0, 'UNG': 1, 'USO': 1, 'USRT': 1, 'VB': 1, 'VEU': 1, 'VO': 1, 'VTI': 1, 'VWO': 1}",0.007933
40,2015-07-31,0.2,0.7017543859649122,0.0,"{'BND': 0, 'DBB': 1, 'DBE': 1, 'GLD': 1, 'ICF': 1, 'MUB': 0, 'RWR': 1, 'SHY': 0, 'SLV': 1, 'TIP': 0, 'TLT': 0, 'UNG': 1, 'USO': 1, 'USRT': 1, 'VB': 1, 'VEU': 1, 'VO': 1, 'VTI': 1, 'VWO': 1}",0.008008
41,2015-12-31,0.2,0.6608187134502924,0.0,"{'BND': 1, 'DBB': 0, 'DBE': 0, 'GLD': 0, 'ICF': 0, 'MUB': 1, 'RWR': 0, 'SHY': 1, 'SLV': 0, 'TIP': 1, 'TLT': 1, 'UNG': 0, 'USO': 0, 'USRT': 0, 'VB': 0, 'VEU': 0, 'VO': 0, 'VTI': 0, 'VWO': 0}",0.007908
42,2016-05-31,0.2,0.6900584795321637,0.0,"{'BND': 0, 'DBB': 1, 'DBE': 1, 'GLD': 0, 'ICF': 1, 'MUB': 0, 'RWR': 1, 'SHY': 0, 'SLV': 0, 'TIP': 0, 'TLT': 0, 'UNG': 0, 'USO': 0, 'USRT': 1, 'VB': 1, 'VEU': 1, 'VO': 1, 'VTI': 1, 'VWO': 1}",0.008
43,2016-10-31,0.2,0.7426900584795322,0.0,"{'BND': 1, 'DBB': 1, 'DBE': 0, 'GLD': 1, 'ICF': 1, 'MUB': 1, 'RWR': 1, 'SHY': 1, 'SLV': 1, 'TIP': 1, 'TLT': 1, 'UNG': 0, 'USO': 0, 'USRT': 1, 'VB': 1, 'VEU': 1, 'VO': 1, 'VTI': 1, 'VWO': 1}",0.007957
44,2017-03-31,0.2,0.783625730994152,0.0,"{'BND': 0, 'DBB': 0, 'DBE': 0, 'GLD': 0, 'ICF': 0, 'MUB': 0, 'RWR': 0, 'SHY': 0, 'SLV': 0, 'TIP': 0, 'TLT': 0, 'UNG': 1, 'USO': 0, 'USRT': 0, 'VB': 0, 'VEU': 0, 'VO': 0, 'VTI': 0, 'VWO': 0}",0.007878
45,2017-08-31,0.2,0.5847953216374269,0.0,"{'BND': 1, 'DBB': 0, 'DBE': 1, 'GLD': 1, 'ICF': 0, 'MUB': 1, 'RWR': 0, 'SHY': 1, 'SLV': 1, 'TIP': 1, 'TLT': 1, 'UNG': 1, 'USO': 1, 'USRT': 0, 'VB': 0, 'VEU': 0, 'VO': 0, 'VTI': 0, 'VWO': 0}",0.007997
46,2008-06-30,0.30000000000000004,0.7543859649122807,0.0,"{'BND': 0, 'DBB': 0, 'DBE': 0, 'GLD': 0, 'ICF': 1, 'MUB': 0, 'RWR': 1, 'SHY': 0, 'SLV': 0, 'TIP': 0, 'TLT': 0, 'UNG': 0, 'USO': 0, 'USRT': 1, 'VB': 1, 'VEU': 1, 'VO': 1, 'VTI': 1, 'VWO': 1}",0.008049
47,2008-11-30,0.30000000000000004,0.7134502923976608,0.0,"{'BND': 0, 'DBB': 1, 'DBE': 1, 'GLD': 1, 'ICF': 1, 'MUB': 0, 'RWR': 1, 'SHY': 0, 'SLV': 1, 'TIP': 0, 'TLT': 0, 'UNG': 1, 'USO': 1, 'USRT': 1, 'VB': 1, 'VEU': 1, 'VO': 1, 'VTI': 1, 'VWO': 1}",0.007932
48,2009-04-30,0.30000000000000004,0.695906432748538,0.0,"{'BND': 0, 'DBB': 1, 'DBE': 1, 'GLD': 0, 'ICF': 1, 'MUB': 1, 'RWR': 1, 'SHY': 0, 'SLV': 0, 'TIP': 0, 'TLT': 0, 'UNG': 1, 'USO': 1, 'USRT': 1, 'VB': 1, 'VEU': 1, 'VO': 1, 'VTI': 1, 'VWO': 1}",0.008014
49,2009-09-30,0.30000000000000004,0.6374269005847953,0.0,"{'BND': 1, 'DBB': 0, 'DBE': 0, 'GLD': 0, 'ICF': 0, 'MUB': 1, 'RWR': 0, 'SHY': 1, 'SLV': 0, 'TIP': 1, 'TLT': 1, 'UNG': 0, 'USO': 0, 'USRT': 0, 'VB': 0, 'VEU': 0, 'VO': 0, 'VTI': 0, 'VWO': 0}",0.007907
50,2010-02-28,0.30000000000000004,0.7777777777777778,0.0,"{'BND': 0, 'DBB': 1, 'DBE': 1, 'GLD': 1, 'ICF': 1, 'MUB': 0, 'RWR': 1, 'SHY': 0, 'SLV': 1, 'TIP': 0, 'TLT': 0, 'UNG': 1, 'USO': 1, 'USRT': 1, 'VB': 1, 'VEU': 1, 'VO': 1, 'VTI': 1, 'VWO': 1}",0.007983
51,2010-07-31,0.30000000000000004,0.6666666666666666,0.0,"{'BND': 0, 'DBB': 1, 'DBE': 1, 'GLD': 1, 'ICF': 1, 'MUB': 0, 'RWR': 1, 'SHY': 0, 'SLV': 1, 'TIP': 0, 'TLT': 0, 'UNG': 0, 'USO': 1, 'USRT': 1, 'VB': 1, 'VEU': 1, 'VO': 1, 'VTI': 1, 'VWO': 1}",0.007941
52,2010-12-31,0.30000000000000004,0.4269005847953216,0.0,"{'BND': 0, 'DBB': 0, 'DBE': 0, 'GLD': 0, 'ICF': 0, 'MUB': 0, 'RWR': 0, 'SHY': 0, 'SLV': 0, 'TIP': 0, 'TLT': 0, 'UNG': 0, 'USO': 0, 'USRT': 0, 'VB': 0, 'VEU': 0, 'VO': 0, 'VTI': 0, 'VWO': 0}",0.007822
53,2011-05-31,0.30000000000000004,0.695906432748538,0.0,"{'BND': 1, 'DBB': 0, 'DBE': 0, 'GLD': 0, 'ICF': 0, 'MUB': 1, 'RWR': 0, 'SHY': 1, 'SLV': 0, 'TIP': 0, 'TLT': 1, 'UNG': 0, 'USO': 0, 'USRT': 0, 'VB': 0, 'VEU': 0, 'VO': 0, 'VTI': 0, 'VWO': 0}",0.007963
54,2011-10-31,0.30000000000000004,0.7192982456140351,0.0,"{'BND': 0, 'DBB': 1, 'DBE': 1, 'GLD': 1, 'ICF': 1, 'MUB': 0, 'RWR': 1, 'SHY': 0, 'SLV': 1, 'TIP': 0, 'TLT': 0, 'UNG': 0, 'USO': 1, 'USRT': 1, 'VB': 1, 'VEU': 1, 'VO': 1, 'VTI': 1, 'VWO': 1}",0.008
55,2012-03-31,0.30000000000000004,0.5789473684210527,0.0,"{'BND': 0, 'DBB': 1, 'DBE': 1, 'GLD': 1, 'ICF': 1, 'MUB': 0, 'RWR': 1, 'SHY': 0, 'SLV': 1, 'TIP': 0, 'TLT': 0, 'UNG': 0, 'USO': 1, 'USRT': 1, 'VB': 1, 'VEU': 1, 'VO': 1, 'VTI': 1, 'VWO': 1}",0.007885
56,2012-08-31,0.30000000000000004,0.543859649122807,0.0,"{'BND': 0, 'DBB': 1, 'DBE': 1, 'GLD': 1, 'ICF': 1, 'MUB': 0, 'RWR': 1, 'SHY': 0, 'SLV': 1, 'TIP': 0, 'TLT': 0, 'UNG': 0, 'USO': 1, 'USRT': 1, 'VB': 1, 'VEU': 1, 'VO': 1, 'VTI': 1, 'VWO': 1}",0.007904
57,2013-01-31,0.30000000000000004,0.49707602339181284,0.0,"{'BND': 1, 'DBB': 0, 'DBE': 0, 'GLD': 0, 'ICF': 0, 'MUB': 0, 'RWR': 0, 'SHY': 1, 'SLV': 0, 'TIP': 1, 'TLT': 1, 'UNG': 1, 'USO': 0, 'USRT': 0, 'VB': 0, 'VEU': 0, 'VO': 0, 'VTI': 0, 'VWO': 0}",0.007859
58,2013-06-30,0.30000000000000004,0.672514619883041,0.0,"{'BND': 1, 'DBB': 1, 'DBE': 1, 'GLD': 1, 'ICF': 1, 'MUB': 1, 'RWR': 1, 'SHY': 1, 'SLV': 1, 'TIP': 1, 'TLT': 1, 'UNG': 0, 'USO': 1, 'USRT': 1, 'VB': 1, 'VEU': 1, 'VO': 1, 'VTI': 1, 'VWO': 1}",0.007841
59,2013-11-30,0.30000000000000004,0.5146198830409356,0.0,"{'BND': 1, 'DBB': 1, 'DBE': 1, 'GLD': 1, 'ICF': 1, 'MUB': 1, 'RWR': 1, 'SHY': 1, 'SLV': 1, 'TIP': 1, 'TLT': 1, 'UNG': 0, 'USO': 1, 'USRT': 1, 'VB': 1, 'VEU': 1, 'VO': 1, 'VTI': 1, 'VWO': 1}",0.007858
60,2014-04-30,0.30000000000000004,0.42105263157894735,0.0,"{'BND': 1, 'DBB': 1, 'DBE': 1, 'GLD': 1, 'ICF': 0, 'MUB': 1, 'RWR': 0, 'SHY': 1, 'SLV': 1, 'TIP': 1, 'TLT': 1, 'UNG': 1, 'USO': 1, 'USRT': 0, 'VB': 0, 'VEU': 0, 'VO': 0, 'VTI': 0, 'VWO': 0}",0.007908
61,2014-09-30,0.30000000000000004,0.49707602339181284,0.0,"{'BND': 1, 'DBB': 0, 'DBE': 1, 'GLD': 1, 'ICF': 0, 'MUB': 1, 'RWR': 0, 'SHY': 1, 'SLV': 0, 'TIP': 1, 'TLT': 1, 'UNG': 0, 'USO': 0, 'USRT': 0, 'VB': 0, 'VEU': 0, 'VO': 0, 'VTI': 0, 'VWO': 0}",0.007884
62,2015-02-28,0.30000000000000004,0.5321637426900585,0.0,"{'BND': 1, 'DBB': 1, 'DBE': 1, 'GLD': 1, 'ICF': 1, 'MUB': 1, 'RWR': 1, 'SHY': 1, 'SLV': 1, 'TIP': 1, 'TLT': 1, 'UNG': 0, 'USO': 1, 'USRT': 1, 'VB': 1, 'VEU': 1, 'VO': 1, 'VTI': 1, 'VWO': 1}",0.007867
63,2015-07-31,0.30000000000000004,0.5964912280701754,0.0,"{'BND': 1, 'DBB': 0, 'DBE': 0, 'GLD': 1, 'ICF': 0, 'MUB': 1, 'RWR': 0, 'SHY': 1, 'SLV': 0, 'TIP': 1, 'TLT': 1, 'UNG': 0, 'USO': 0, 'USRT': 0, 'VB': 0, 'VEU': 0, 'VO': 0, 'VTI': 0, 'VWO': 0}",0.008006
64,2015-12-31,0.30000000000000004,0.4678362573099415,0.0,"{'BND': 0, 'DBB': 1, 'DBE': 1, 'GLD': 1, 'ICF': 1, 'MUB': 0, 'RWR': 1, 'SHY': 0, 'SLV': 1, 'TIP': 0, 'TLT': 0, 'UNG': 1, 'USO': 1, 'USRT': 1, 'VB': 1, 'VEU': 1, 'VO': 1, 'VTI': 1, 'VWO': 1}",0.007865
65,2016-05-31,0.30000000000000004,0.47953216374269003,0.0,"{'BND': 0, 'DBB': 1, 'DBE': 1, 'GLD': 1, 'ICF': 1, 'MUB': 0, 'RWR': 1, 'SHY': 0, 'SLV': 1, 'TIP': 0, 'TLT': 0, 'UNG': 0, 'USO': 1, 'USRT': 1, 'VB': 1, 'VEU': 1, 'VO': 1, 'VTI': 1, 'VWO': 1}",0.00789
66,2016-10-31,0.30000000000000004,0.5730994152046783,0.0,"{'BND': 1, 'DBB': 1, 'DBE': 0, 'GLD': 1, 'ICF': 1, 'MUB': 1, 'RWR': 1, 'SHY': 1, 'SLV': 1, 'TIP': 1, 'TLT': 1, 'UNG': 0, 'USO': 0, 'USRT': 1, 'VB': 1, 'VEU': 1, 'VO': 1, 'VTI': 1, 'VWO': 1}",0.007888
67,2017-03-31,0.30000000000000004,0.6666666666666666,0.0,"{'BND': 1, 'DBB': 1, 'DBE': 1, 'GLD': 1, 'ICF': 1, 'MUB': 1, 'RWR': 1, 'SHY': 1, 'SLV': 1, 'TIP': 1, 'TLT': 1, 'UNG': 1, 'USO': 1, 'USRT': 1, 'VB': 1, 'VEU': 1, 'VO': 1, 'VTI': 1, 'VWO': 1}",0.007862
68,2017-08-31,0.30000000000000004,0.4502923976608187,0.0,"{'BND': 0, 'DBB': 1, 'DBE': 0, 'GLD': 0, 'ICF': 1, 'MUB': 0, 'RWR': 1, 'SHY': 0, 'SLV': 0, 'TIP': 0, 'TLT': 0, 'UNG': 0, 'USO': 0, 'USRT': 1, 'VB': 1, 'VEU': 1, 'VO': 1, 'VTI': 1, 'VWO': 1}",0.00791
