Date,High,Low,Open,Close,Volume,Adj Close,Name
2014-10-29,78.87000274658203,77.70999908447266,78.2300033569336,78.08000183105469,1909700.0,67.13233947753906,CAH
2014-10-30,78.5999984741211,77.33999633789062,77.93000030517578,78.19000244140625,3194500.0,67.22691345214844,CAH
2014-10-31,79.12999725341797,78.20999908447266,78.87000274658203,78.4800033569336,3228200.0,67.47624969482422,CAH
2014-11-03,78.91999816894531,78.37000274658203,78.66000366210938,78.58000183105469,1626100.0,67.56221771240234,CAH
2014-11-04,79.7300033569336,78.4800033569336,78.9000015258789,79.51000213623047,2221600.0,68.3618392944336,CAH
2014-11-05,79.98999786376953,78.51000213623047,79.80999755859375,78.91000366210938,1605800.0,67.845947265625,CAH
2014-11-06,79.80999755859375,78.86000061035156,79.2699966430664,79.5999984741211,1544900.0,68.439208984375,CAH
2014-11-07,79.80999755859375,77.9800033569336,79.76000213623047,78.2699966430664,2255100.0,67.2956771850586,CAH
2014-11-10,79.11000061035156,78.1500015258789,78.44999694824219,79.08999633789062,2082300.0,68.00071716308594,CAH
2014-11-11,80.05999755859375,79.12000274658203,79.12000274658203,79.5999984741211,1485400.0,68.439208984375,CAH
2014-11-12,80.41000366210938,79.30000305175781,79.31999969482422,80.23999786376953,2618700.0,68.98948669433594,CAH
2014-11-13,81.01000213623047,80.27999877929688,80.37000274658203,80.66000366210938,2233800.0,69.35057830810547,CAH
2014-11-14,80.97000122070312,80.19999694824219,80.66000366210938,80.3499984741211,1622900.0,69.08405303955078,CAH
2014-11-17,80.86000061035156,80.11000061035156,80.41999816894531,80.36000061035156,1555000.0,69.0926513671875,CAH
2014-11-18,81.2300033569336,80.11000061035156,80.29000091552734,81.01000213623047,1219600.0,69.65150451660156,CAH
2014-11-19,81.04000091552734,79.62000274658203,81.02999877929688,79.7300033569336,1836600.0,68.55097198486328,CAH
2014-11-20,79.48999786376953,78.58000183105469,79.30000305175781,78.87000274658203,2319600.0,67.81156158447266,CAH
2014-11-21,80.0,79.30000305175781,79.80999755859375,79.55000305175781,1809100.0,68.39623260498047,CAH
2014-11-24,81.06999969482422,79.68000030517578,80.0199966430664,80.97000122070312,1842000.0,69.61712646484375,CAH
2014-11-25,81.16999816894531,80.26000213623047,80.94000244140625,80.9800033569336,1531200.0,69.625732421875,CAH
2014-11-26,81.69999694824219,80.80000305175781,81.20999908447266,81.5,1231100.0,70.07283020019531,CAH
2014-11-28,82.68000030517578,81.70999908447266,81.76000213623047,82.19000244140625,642500.0,70.66606903076172,CAH
2014-12-01,82.19999694824219,81.43000030517578,81.80999755859375,82.0,1492200.0,70.502685546875,CAH
2014-12-02,82.4000015258789,81.80999755859375,82.0,82.12999725341797,1577900.0,70.61447143554688,CAH
2014-12-03,82.4800033569336,81.79000091552734,82.16999816894531,81.94999694824219,1161600.0,70.459716796875,CAH
2014-12-04,82.26000213623047,81.37000274658203,82.01000213623047,82.2300033569336,1182500.0,70.70044708251953,CAH
2014-12-05,82.56999969482422,81.98999786376953,82.1500015258789,82.2300033569336,819800.0,70.70044708251953,CAH
2014-12-08,83.36000061035156,82.18000030517578,82.25,82.48999786376953,1523300.0,70.92400360107422,CAH
2014-12-09,82.48999786376953,81.01000213623047,81.56999969482422,81.29000091552734,1527200.0,69.89225006103516,CAH
2014-12-10,81.87000274658203,80.36000061035156,81.38999938964844,80.4800033569336,1733500.0,69.19581604003906,CAH
2014-12-11,81.79000091552734,80.30000305175781,80.83999633789062,80.47000122070312,1427100.0,69.18724060058594,CAH
2014-12-12,80.72000122070312,79.27999877929688,80.1500015258789,79.30000305175781,1119500.0,68.18128967285156,CAH
2014-12-15,80.52999877929688,79.19000244140625,80.52999877929688,79.56999969482422,1706900.0,68.41341400146484,CAH
2014-12-16,81.41999816894531,79.08999633789062,79.63999938964844,79.0999984741211,1978500.0,68.00930786132812,CAH
2014-12-17,80.88999938964844,79.02999877929688,79.36000061035156,80.6500015258789,1705000.0,69.34197235107422,CAH
2014-12-18,82.41000366210938,80.8499984741211,81.22000122070312,82.41000366210938,1642300.0,70.855224609375,CAH
2014-12-19,83.37999725341797,82.20999908447266,82.80999755859375,83.04000091552734,2586700.0,71.39688110351562,CAH
2014-12-22,83.4000015258789,82.72000122070312,82.91999816894531,83.0,1216300.0,71.36248016357422,CAH
2014-12-23,83.19999694824219,81.54000091552734,83.18000030517578,81.91999816894531,1346700.0,70.43392181396484,CAH
2014-12-24,82.58999633789062,81.8499984741211,82.11000061035156,82.06999969482422,478400.0,70.5628890991211,CAH
2014-12-26,82.51000213623047,81.55999755859375,82.37000274658203,81.83999633789062,1408000.0,70.36511993408203,CAH
2014-12-29,81.91999816894531,81.02999877929688,81.58999633789062,81.1500015258789,2066700.0,69.77189636230469,CAH
2014-12-30,81.91000366210938,81.05000305175781,81.05000305175781,81.81999969482422,1264800.0,70.64654541015625,CAH
2014-12-31,82.41999816894531,80.66000366210938,82.1500015258789,80.7300033569336,787600.0,69.70539093017578,CAH
2015-01-02,81.61000061035156,79.87000274658203,81.18000030517578,80.51000213623047,1015800.0,69.51543426513672,CAH
2015-01-05,80.91999816894531,79.77999877929688,80.19000244140625,80.05000305175781,1346000.0,69.11825561523438,CAH
2015-01-06,80.77999877929688,78.41000366210938,80.33000183105469,79.19000244140625,2105700.0,68.37570190429688,CAH
2015-01-07,82.12999725341797,79.5199966430664,80.05000305175781,82.02999877929688,2024500.0,70.827880859375,CAH
2015-01-08,84.58999633789062,82.72000122070312,82.75,84.55999755859375,2737800.0,73.01236724853516,CAH
2015-01-09,84.4800033569336,83.62999725341797,84.44000244140625,83.83999633789062,1770300.0,72.39068603515625,CAH
2015-01-12,84.5999984741211,82.7300033569336,84.04000091552734,82.80999755859375,1353100.0,71.50132751464844,CAH
2015-01-13,84.38999938964844,81.93000030517578,83.66999816894531,82.5,1723600.0,71.23368072509766,CAH
2015-01-14,82.3499984741211,81.47000122070312,81.75,81.94999694824219,1359000.0,70.7587890625,CAH
2015-01-15,82.45999908447266,80.77999877929688,82.08000183105469,80.8499984741211,1223600.0,69.80902099609375,CAH
2015-01-16,82.33000183105469,80.55999755859375,80.58000183105469,82.26000213623047,1317900.0,71.02645874023438,CAH
2015-01-20,83.12000274658203,80.81999969482422,82.54000091552734,81.73999786376953,2003500.0,70.57746887207031,CAH
2015-01-21,82.4800033569336,81.37999725341797,81.80999755859375,81.94000244140625,2004400.0,70.75016021728516,CAH
2015-01-22,83.94999694824219,81.44999694824219,82.43000030517578,83.91999816894531,2321800.0,72.45977783203125,CAH
2015-01-23,84.18000030517578,83.37999725341797,83.94999694824219,83.47000122070312,1177800.0,72.07121276855469,CAH
2015-01-26,84.79000091552734,83.1500015258789,83.41999816894531,84.75,1515500.0,73.17642211914062,CAH
2015-01-27,85.12999725341797,83.56999969482422,83.94000244140625,84.69999694824219,1632300.0,73.13325500488281,CAH
2015-01-28,87.33000183105469,85.04000091552734,85.79000091552734,85.38999938964844,4157200.0,73.72901916503906,CAH
2015-01-29,85.3499984741211,82.76000213623047,83.7300033569336,84.81999969482422,2927300.0,73.23687744140625,CAH
2015-01-30,85.52999877929688,83.05999755859375,84.58999633789062,83.19000244140625,3039300.0,71.82943725585938,CAH
2015-02-02,82.91000366210938,81.31999969482422,81.37000274658203,82.81999969482422,3086200.0,71.50997924804688,CAH
