,date,threshold,density,max_clique,clique_size,valid_clique,computation_time
178,2015-07-31,0.8,0.07602339181286549,"['ICF', 'RWR', 'USRT']",3,False,0.008003
179,2015-12-31,0.8,0.13450292397660818,"['BND', 'GLD', 'ICF', 'RWR', 'USRT']",5,False,0.008006
180,2016-05-31,0.8,0.08187134502923976,"['MUB', 'USRT', 'VB', 'VO', 'VTI']",5,False,0.008076
181,2016-10-31,0.8,0.0935672514619883,"['GLD', 'USRT', 'VB', 'VEU', 'VO', 'VWO']",6,False,0.008151
182,2017-03-31,0.8,0.09941520467836257,"['ICF', 'MUB', 'SLV', 'VEU', 'VWO']",5,False,0.008049
183,2017-08-31,0.8,0.10526315789473684,"['DBB', 'ICF', 'SLV', 'TLT']",4,False,0.008032
184,2008-06-30,0.9,0.029239766081871343,"['DBE', 'ICF', 'USO', 'VO', 'VTI']",5,False,0.008074
185,2008-11-30,0.9,0.10526315789473684,"['BND', 'DBE', 'MUB', 'VO', 'VTI']",5,False,0.008221
186,2009-04-30,0.9,0.06432748538011696,"['UNG', 'USO', 'VB', 'VEU']",4,False,0.008169
187,2009-09-30,0.9,0.08187134502923976,"['ICF', 'RWR', 'VO', 'VTI']",4,False,0.007946
188,2010-02-28,0.9,0.0935672514619883,"['VEU', 'VO', 'VTI', 'VWO']",4,False,0.008143
189,2010-07-31,0.9,0.07602339181286549,"['SHY', 'VB', 'VO', 'VTI']",4,False,0.008215
190,2010-12-31,0.9,0.05263157894736842,"['BND', 'ICF', 'RWR', 'VTI']",4,False,0.008014
191,2011-05-31,0.9,0.05263157894736842,"['TLT', 'VB']",2,False,0.008031
192,2011-10-31,0.9,0.07602339181286549,"['DBB', 'UNG', 'USO', 'VB']",4,False,0.008061
193,2012-03-31,0.9,0.08771929824561403,"['DBB', 'SLV', 'TLT', 'VB']",4,False,0.008143
194,2012-08-31,0.9,0.04678362573099415,"['DBB', 'GLD', 'MUB', 'TIP', 'UNG', 'USRT']",6,False,0.008047
195,2013-01-31,0.9,0.029239766081871343,"['BND', 'DBB', 'TIP', 'USO', 'VO']",5,False,0.008023
196,2013-06-30,0.9,0.08187134502923976,"['MUB', 'USRT', 'VEU', 'VO', 'VTI', 'VWO']",6,False,0.007987
197,2013-11-30,0.9,0.04678362573099415,"['SHY', 'TLT']",2,False,0.008138
198,2014-04-30,0.9,0.023391812865497075,"['SHY', 'UNG', 'VB', 'VO', 'VTI']",5,False,0.008086
199,2014-09-30,0.9,0.04678362573099415,"['DBB', 'DBE', 'RWR', 'USRT']",4,False,0.00817
200,2015-02-28,0.9,0.05847953216374269,"['GLD', 'MUB', 'SHY', 'TLT', 'USO']",5,False,0.008146
201,2015-07-31,0.9,0.05263157894736842,"['BND', 'GLD', 'ICF', 'RWR', 'USO']",5,False,0.00822
202,2015-12-31,0.9,0.07017543859649122,"['VB', 'VEU', 'VO', 'VTI']",4,False,0.008054
203,2016-05-31,0.9,0.06432748538011696,"['GLD', 'TIP', 'TLT', 'UNG', 'VEU']",5,True,0.007987
204,2016-10-31,0.9,0.05847953216374269,"['RWR', 'VEU', 'VWO']",3,False,0.008071
205,2017-03-31,0.9,0.06432748538011696,"['GLD', 'MUB', 'UNG', 'VWO']",4,False,0.007958
206,2017-08-31,0.9,0.05263157894736842,"['BND', 'DBE', 'USO', 'USRT', 'VO', 'VTI']",6,False,0.007948
