,date,threshold,density,max_ind_set,set_size,valid_soln,computation_time
172,2013-01-31,0.8,0.0,"['ADM', 'AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",21,True,0.007768
173,2013-06-30,0.8,0.01904761904761905,"['ADM', 'AHT', 'CCL', 'CNA', 'EVR', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",18,True,0.007745
174,2013-11-30,0.8,0.0,"['ADM', 'AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",21,True,0.007766
175,2014-04-30,0.8,0.009523809523809525,"['ADM', 'AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",20,True,0.00775
176,2014-09-30,0.8,0.0,"['ADM', 'AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",21,True,0.007772
177,2015-02-28,0.8,0.0,"['ADM', 'AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",21,True,0.007765
178,2015-07-31,0.8,0.014285714285714285,"['ADM', 'AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'GSK', 'IAG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD']",19,True,0.00775
179,2015-12-31,0.8,0.01904761904761905,"['ADM', 'AHT', 'CCL', 'CNA', 'CRH', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD']",18,True,0.007743
180,2016-05-31,0.8,0.004761904761904762,"['ADM', 'AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'IAG', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",20,True,0.007739
181,2016-10-31,0.8,0.0,"['ADM', 'AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",21,True,0.007765
182,2017-03-31,0.8,0.004761904761904762,"['ADM', 'AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",20,True,0.007742
183,2017-08-31,0.8,0.0,"['ADM', 'AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",21,True,0.007752
184,2008-06-30,0.9,0.0,"['ADM', 'AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",21,True,0.007774
185,2008-11-30,0.9,0.004761904761904762,"['ADM', 'AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD']",20,True,0.007754
186,2009-04-30,0.9,0.0,"['ADM', 'AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",21,True,0.007752
187,2009-09-30,0.9,0.0,"['ADM', 'AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",21,True,0.007794
