,date,threshold,density,max_clique,clique_size,valid_clique,computation_time
0,2008-06-30,0.1,0.9005847953216374,"{'ICF', 'VB', 'RWR', 'VTI', 'USO', 'GLD', 'TLT', 'VEU', 'VO', 'TIP', 'UNG', 'SHY', 'DBE', 'BND', 'DBB'}",15,True,0.02478479999990668
1,2008-11-30,0.1,0.8888888888888888,"{'USRT', 'ICF', 'RWR', 'VTI', 'USO', 'SLV', 'TLT', 'GLD', 'VEU', 'VO', 'SHY', 'DBE', 'VWO', 'DBB'}",14,True,0.016445900000690017
2,2009-04-30,0.1,0.8771929824561403,"{'ICF', 'VB', 'RWR', 'VTI', 'USO', 'TLT', 'TIP', 'VO', 'SHY', 'UNG', 'DBE', 'BND', 'DBB'}",13,True,0.01579689999925904
3,2009-09-30,0.1,0.8830409356725146,"{'ICF', 'VB', 'RWR', 'VTI', 'USO', 'VEU', 'VO', 'TIP', 'DBE', 'BND', 'VWO', 'DBB'}",12,True,0.007959499998833053
4,2010-02-28,0.1,0.935672514619883,"{'USRT', 'ICF', 'VB', 'RWR', 'MUB', 'VTI', 'USO', 'SLV', 'TLT', 'GLD', 'VEU', 'VO', 'DBE', 'BND', 'VWO', 'DBB'}",16,True,0.010588999997708015
5,2010-07-31,0.1,0.8362573099415205,"{'USRT', 'ICF', 'VB', 'RWR', 'VTI', 'USO', 'SLV', 'GLD', 'VEU', 'VO', 'DBE', 'BND', 'VWO', 'DBB'}",14,True,0.0092614000022877
6,2010-12-31,0.1,0.7485380116959064,"{'USRT', 'MUB', 'GLD', 'SLV', 'TLT', 'DBE', 'BND'}",7,True,0.009373400000185939
7,2011-05-31,0.1,0.9005847953216374,"{'USRT', 'ICF', 'VB', 'RWR', 'VTI', 'USO', 'SLV', 'TLT', 'GLD', 'VEU', 'VO', 'SHY', 'DBE', 'BND', 'VWO', 'DBB'}",16,True,0.013092199998936849
8,2011-10-31,0.1,0.8830409356725146,"{'USRT', 'ICF', 'VB', 'RWR', 'VTI', 'USO', 'SLV', 'TLT', 'VEU', 'VO', 'SHY', 'DBE', 'BND', 'VWO', 'DBB'}",15,True,0.012270299997908296
9,2012-03-31,0.1,0.8362573099415205,"{'USRT', 'ICF', 'VB', 'RWR', 'VTI', 'USO', 'GLD', 'VEU', 'VO', 'DBE', 'BND', 'VWO', 'DBB'}",13,True,0.012285799999517621
10,2012-08-31,0.1,0.8538011695906432,"{'VB', 'VTI', 'SLV', 'GLD', 'TIP', 'VO', 'DBE', 'BND', 'VWO', 'DBB'}",10,True,0.01309449999826029
11,2013-01-31,0.1,0.8888888888888888,"{'ICF', 'VB', 'VTI', 'USO', 'SLV', 'GLD', 'TIP', 'VO', 'SHY', 'UNG', 'BND'}",11,True,0.009826000001339708
12,2013-06-30,0.1,0.9064327485380117,"{'USRT', 'ICF', 'VB', 'RWR', 'MUB', 'VTI', 'USO', 'GLD', 'VEU', 'SHY', 'DBE', 'BND', 'VWO', 'DBB'}",14,True,0.013890900001570117
13,2013-11-30,0.1,0.8771929824561403,"{'USRT', 'ICF', 'RWR', 'MUB', 'VTI', 'GLD', 'TLT', 'SHY', 'VO', 'BND', 'DBB'}",11,True,0.012574899999890476
14,2014-04-30,0.1,0.7719298245614035,"{'USRT', 'VB', 'MUB', 'GLD', 'SHY', 'BND', 'DBB'}",7,True,0.008885899998858804
15,2014-09-30,0.1,0.8830409356725146,"{'VB', 'MUB', 'VTI', 'GLD', 'TLT', 'SHY', 'VO', 'UNG', 'DBE', 'BND', 'DBB'}",11,True,0.008836500001052627
16,2015-02-28,0.1,0.8011695906432749,"{'USRT', 'ICF', 'RWR', 'MUB', 'GLD', 'SLV', 'TLT', 'TIP', 'SHY', 'DBE', 'BND'}",11,True,0.009176899999147281
17,2015-07-31,0.1,0.8421052631578947,"{'VB', 'MUB', 'VTI', 'USO', 'TLT', 'VEU', 'VO', 'TIP', 'SHY', 'DBE', 'BND', 'VWO', 'DBB'}",13,True,0.0132225000015751
18,2015-12-31,0.1,0.8304093567251462,"{'ICF', 'RWR', 'VTI', 'USO', 'SLV', 'GLD', 'VEU', 'VO', 'UNG', 'DBE', 'DBB'}",11,True,0.011602700000366895
19,2016-05-31,0.1,0.8830409356725146,"{'MUB', 'GLD', 'SLV', 'USO', 'TLT', 'SHY', 'BND', 'VWO', 'DBB'}",9,True,0.008702099999936763
20,2016-10-31,0.1,0.8538011695906432,"{'USRT', 'ICF', 'RWR', 'MUB', 'GLD', 'SLV', 'TLT', 'TIP', 'SHY', 'DBE', 'BND', 'DBB'}",12,True,0.009946900001523318
21,2017-03-31,0.1,0.8830409356725146,"{'USRT', 'ICF', 'RWR', 'GLD', 'USO', 'SLV', 'VEU', 'TIP', 'SHY', 'DBE', 'BND', 'VWO', 'DBB'}",13,True,0.009400099999766098
22,2017-08-31,0.1,0.7602339181286549,"{'ICF', 'VB', 'RWR', 'VTI', 'GLD', 'VEU', 'VO', 'TIP', 'BND', 'VWO'}",10,True,0.009349200001452118
23,2008-06-30,0.2,0.8596491228070176,"{'ICF', 'VB', 'RWR', 'VTI', 'USO', 'GLD', 'TLT', 'TIP', 'VO', 'SHY', 'UNG', 'DBE', 'BND', 'DBB'}",14,True,0.013394699999480508
24,2008-11-30,0.2,0.7719298245614035,"{'USRT', 'ICF', 'VB', 'RWR', 'VTI', 'USO', 'SLV', 'GLD', 'VEU', 'VO', 'UNG', 'DBE', 'VWO', 'DBB'}",14,True,0.013147699999535689
25,2009-04-30,0.2,0.783625730994152,"{'USRT', 'ICF', 'VB', 'RWR', 'VTI', 'USO', 'TLT', 'TIP', 'VO', 'SHY', 'DBE', 'BND', 'DBB'}",13,True,0.013411600000836188
26,2009-09-30,0.2,0.7251461988304093,"{'USRT', 'ICF', 'VB', 'RWR', 'VTI', 'VEU', 'VO', 'SHY', 'BND', 'DBB'}",10,True,0.010098799997649621
27,2010-02-28,0.2,0.8596491228070176,"{'VB', 'MUB', 'VTI', 'USO', 'SLV', 'TLT', 'GLD', 'VEU', 'VO', 'SHY', 'DBE', 'BND', 'VWO', 'DBB'}",14,True,0.01322460000301362
28,2010-07-31,0.2,0.7485380116959064,"{'USRT', 'ICF', 'VB', 'RWR', 'VTI', 'USO', 'SLV', 'GLD', 'VEU', 'VO', 'DBE', 'BND', 'VWO'}",13,True,0.011893099999724654
29,2010-12-31,0.2,0.5847953216374269,"{'VB', 'USO', 'VEU', 'VO', 'DBE', 'VWO', 'DBB'}",7,True,0.00762860000031651
30,2011-05-31,0.2,0.7894736842105263,"{'ICF', 'VB', 'RWR', 'VTI', 'USO', 'SLV', 'TLT', 'VEU', 'VO', 'DBE', 'BND', 'VWO', 'DBB'}",13,True,0.008791200001724064
31,2011-10-31,0.2,0.7894736842105263,"{'USRT', 'ICF', 'VB', 'RWR', 'VTI', 'USO', 'TLT', 'VEU', 'VO', 'TIP', 'SHY', 'DBE', 'BND', 'VWO', 'DBB'}",15,True,0.0120974000019487
32,2012-03-31,0.2,0.6783625730994152,"{'USRT', 'ICF', 'VB', 'RWR', 'VTI', 'USO', 'SLV', 'VEU', 'VO', 'DBE', 'VWO', 'DBB'}",12,True,0.0112117999997281
33,2012-08-31,0.2,0.7426900584795322,"{'VB', 'VTI', 'USO', 'GLD', 'TLT', 'VEU', 'VO', 'SHY', 'DBE', 'BND', 'VWO'}",11,True,0.008687699999427423
34,2013-01-31,0.2,0.695906432748538,"{'MUB', 'VTI', 'USO', 'SLV', 'GLD', 'VEU', 'VO', 'VWO', 'DBB'}",9,True,0.00885970000308589
35,2013-06-30,0.2,0.783625730994152,"{'USRT', 'ICF', 'RWR', 'GLD', 'SLV', 'USO', 'VEU', 'DBE', 'BND', 'VWO', 'DBB'}",11,True,0.011430299997300608
36,2013-11-30,0.2,0.6549707602339181,"{'USRT', 'ICF', 'RWR', 'MUB', 'GLD', 'TLT', 'TIP', 'SHY', 'BND', 'VWO'}",10,True,0.005806400000437861
