,date,threshold,density,max_ind_set,set_size,valid_soln,computation_time
170,2012-03-31,0.8,0.014285714285714285,"{'TSCO', 'VOD', 'RBS', 'MRO', 'EVR', 'PSON', 'III', 'IAG', 'AZN', 'CCL', 'AHT', 'CRH', 'PRU', 'SVT', 'ADM', 'RIO', 'STAN', 'WPP', 'CNA'}",19,True,0.015714000001025852
171,2012-08-31,0.8,0.0,"{'RBS', 'PSON', 'IAG', 'AZN', 'CCL', 'CRH', 'RIO', 'VOD', 'GSK', 'TSCO', 'III', 'IHG', 'AHT', 'SVT', 'ADM', 'STAN', 'MRO', 'EVR', 'WPP', 'PRU', 'CNA'}",21,True,0.02727039999444969
172,2013-01-31,0.8,0.0,"{'RBS', 'PSON', 'IAG', 'AZN', 'CCL', 'CRH', 'RIO', 'VOD', 'GSK', 'TSCO', 'III', 'IHG', 'AHT', 'SVT', 'ADM', 'STAN', 'MRO', 'EVR', 'WPP', 'PRU', 'CNA'}",21,True,0.028810499999963213
173,2013-06-30,0.8,0.01904761904761905,"{'TSCO', 'VOD', 'RBS', 'EVR', 'PSON', 'III', 'IAG', 'IHG', 'AZN', 'CCL', 'AHT', 'CRH', 'PRU', 'SVT', 'ADM', 'STAN', 'WPP', 'CNA'}",18,True,0.020479500002693385
174,2013-11-30,0.8,0.0,"{'RBS', 'PSON', 'IAG', 'AZN', 'CCL', 'CRH', 'RIO', 'VOD', 'GSK', 'TSCO', 'III', 'IHG', 'AHT', 'SVT', 'ADM', 'STAN', 'MRO', 'EVR', 'WPP', 'PRU', 'CNA'}",21,True,0.02623450000101002
175,2014-04-30,0.8,0.009523809523809525,"{'TSCO', 'VOD', 'RBS', 'MRO', 'EVR', 'PSON', 'III', 'IAG', 'IHG', 'AZN', 'CCL', 'AHT', 'CRH', 'SVT', 'ADM', 'RIO', 'STAN', 'GSK', 'CNA'}",19,True,0.017853700002888218
176,2014-09-30,0.8,0.0,"{'RBS', 'PSON', 'IAG', 'AZN', 'CCL', 'CRH', 'RIO', 'VOD', 'GSK', 'TSCO', 'III', 'IHG', 'AHT', 'SVT', 'ADM', 'STAN', 'MRO', 'EVR', 'WPP', 'PRU', 'CNA'}",21,True,0.021181499992962927
177,2015-02-28,0.8,0.0,"{'RBS', 'PSON', 'IAG', 'AZN', 'CCL', 'CRH', 'RIO', 'VOD', 'GSK', 'TSCO', 'III', 'IHG', 'AHT', 'SVT', 'ADM', 'STAN', 'MRO', 'EVR', 'WPP', 'PRU', 'CNA'}",21,True,0.02632679999805987
178,2015-07-31,0.8,0.014285714285714285,"{'TSCO', 'VOD', 'RBS', 'MRO', 'EVR', 'PSON', 'III', 'IAG', 'GSK', 'AZN', 'CCL', 'AHT', 'CRH', 'SVT', 'ADM', 'RIO', 'STAN', 'PRU', 'CNA'}",19,True,0.018589799998153467
179,2015-12-31,0.8,0.01904761904761905,"{'TSCO', 'VOD', 'RBS', 'MRO', 'EVR', 'PSON', 'III', 'IAG', 'IHG', 'AZN', 'CCL', 'AHT', 'CRH', 'SVT', 'ADM', 'RIO', 'STAN', 'CNA'}",18,True,0.014642100002674852
180,2016-05-31,0.8,0.004761904761904762,"{'TSCO', 'VOD', 'RBS', 'MRO', 'EVR', 'PSON', 'III', 'IAG', 'IHG', 'AZN', 'CCL', 'AHT', 'CRH', 'PRU', 'SVT', 'ADM', 'RIO', 'STAN', 'WPP', 'CNA'}",20,True,0.02301180000358727
181,2016-10-31,0.8,0.0,"{'RBS', 'PSON', 'IAG', 'AZN', 'CCL', 'CRH', 'RIO', 'VOD', 'GSK', 'TSCO', 'III', 'IHG', 'AHT', 'SVT', 'ADM', 'STAN', 'MRO', 'EVR', 'WPP', 'PRU', 'CNA'}",21,True,0.023425800005497877
182,2017-03-31,0.8,0.004761904761904762,"{'TSCO', 'VOD', 'RBS', 'MRO', 'EVR', 'PSON', 'III', 'IAG', 'GSK', 'IHG', 'AZN', 'CCL', 'AHT', 'CRH', 'SVT', 'ADM', 'RIO', 'STAN', 'WPP', 'CNA'}",20,True,0.023011199999018572
183,2017-08-31,0.8,0.0,"{'RBS', 'PSON', 'IAG', 'AZN', 'CCL', 'CRH', 'RIO', 'VOD', 'GSK', 'TSCO', 'III', 'IHG', 'AHT', 'SVT', 'ADM', 'STAN', 'MRO', 'EVR', 'WPP', 'PRU', 'CNA'}",21,True,0.023547899996628985
184,2008-06-30,0.9,0.0,"{'RBS', 'PSON', 'IAG', 'AZN', 'CCL', 'CRH', 'RIO', 'VOD', 'GSK', 'TSCO', 'III', 'IHG', 'AHT', 'SVT', 'ADM', 'STAN', 'MRO', 'EVR', 'WPP', 'PRU', 'CNA'}",21,True,0.0282835999969393
185,2008-11-30,0.9,0.004761904761904762,"{'TSCO', 'VOD', 'RBS', 'MRO', 'EVR', 'PSON', 'III', 'IAG', 'GSK', 'IHG', 'AZN', 'CCL', 'AHT', 'CRH', 'SVT', 'ADM', 'RIO', 'STAN', 'PRU', 'CNA'}",20,True,0.025713600000017323
186,2009-04-30,0.9,0.0,"{'RBS', 'PSON', 'IAG', 'AZN', 'CCL', 'CRH', 'RIO', 'VOD', 'GSK', 'TSCO', 'III', 'IHG', 'AHT', 'SVT', 'ADM', 'STAN', 'MRO', 'EVR', 'WPP', 'PRU', 'CNA'}",21,True,0.0243278999987524
187,2009-09-30,0.9,0.0,"{'RBS', 'PSON', 'IAG', 'AZN', 'CCL', 'CRH', 'RIO', 'VOD', 'GSK', 'TSCO', 'III', 'IHG', 'AHT', 'SVT', 'ADM', 'STAN', 'MRO', 'EVR', 'WPP', 'PRU', 'CNA'}",21,True,0.02993160000187345
188,2010-02-28,0.9,0.0,"{'RBS', 'PSON', 'IAG', 'AZN', 'CCL', 'CRH', 'RIO', 'VOD', 'GSK', 'TSCO', 'III', 'IHG', 'AHT', 'SVT', 'ADM', 'STAN', 'MRO', 'EVR', 'WPP', 'PRU', 'CNA'}",21,True,0.02012749999994412
189,2010-07-31,0.9,0.0,"{'RBS', 'PSON', 'IAG', 'AZN', 'CCL', 'CRH', 'RIO', 'VOD', 'GSK', 'TSCO', 'III', 'IHG', 'AHT', 'SVT', 'ADM', 'STAN', 'MRO', 'EVR', 'WPP', 'PRU', 'CNA'}",21,True,0.019542300004104618
190,2010-12-31,0.9,0.0,"{'RBS', 'PSON', 'IAG', 'AZN', 'CCL', 'CRH', 'RIO', 'VOD', 'GSK', 'TSCO', 'III', 'IHG', 'AHT', 'SVT', 'ADM', 'STAN', 'MRO', 'EVR', 'WPP', 'PRU', 'CNA'}",21,True,0.024967400000605267
191,2011-05-31,0.9,0.0,"{'RBS', 'PSON', 'IAG', 'AZN', 'CCL', 'CRH', 'RIO', 'VOD', 'GSK', 'TSCO', 'III', 'IHG', 'AHT', 'SVT', 'ADM', 'STAN', 'MRO', 'EVR', 'WPP', 'PRU', 'CNA'}",21,True,0.02835159999813186
192,2011-10-31,0.9,0.004761904761904762,"{'TSCO', 'VOD', 'RBS', 'MRO', 'EVR', 'PSON', 'III', 'IAG', 'GSK', 'IHG', 'AZN', 'CCL', 'AHT', 'CRH', 'SVT', 'ADM', 'RIO', 'STAN', 'WPP', 'CNA'}",20,True,0.024239999998826534
193,2012-03-31,0.9,0.0,"{'RBS', 'PSON', 'IAG', 'AZN', 'CCL', 'CRH', 'RIO', 'VOD', 'GSK', 'TSCO', 'III', 'IHG', 'AHT', 'SVT', 'ADM', 'STAN', 'MRO', 'EVR', 'WPP', 'PRU', 'CNA'}",21,True,0.021783800002594944
194,2012-08-31,0.9,0.0,"{'RBS', 'PSON', 'IAG', 'AZN', 'CCL', 'CRH', 'RIO', 'VOD', 'GSK', 'TSCO', 'III', 'IHG', 'AHT', 'SVT', 'ADM', 'STAN', 'MRO', 'EVR', 'WPP', 'PRU', 'CNA'}",21,True,0.02108839999709744
195,2013-01-31,0.9,0.0,"{'RBS', 'PSON', 'IAG', 'AZN', 'CCL', 'CRH', 'RIO', 'VOD', 'GSK', 'TSCO', 'III', 'IHG', 'AHT', 'SVT', 'ADM', 'STAN', 'MRO', 'EVR', 'WPP', 'PRU', 'CNA'}",21,True,0.025908600000548176
196,2013-06-30,0.9,0.0,"{'RBS', 'PSON', 'IAG', 'AZN', 'CCL', 'CRH', 'RIO', 'VOD', 'GSK', 'TSCO', 'III', 'IHG', 'AHT', 'SVT', 'ADM', 'STAN', 'MRO', 'EVR', 'WPP', 'PRU', 'CNA'}",21,True,0.029026900003373157
197,2013-11-30,0.9,0.0,"{'RBS', 'PSON', 'IAG', 'AZN', 'CCL', 'CRH', 'RIO', 'VOD', 'GSK', 'TSCO', 'III', 'IHG', 'AHT', 'SVT', 'ADM', 'STAN', 'MRO', 'EVR', 'WPP', 'PRU', 'CNA'}",21,True,0.02843149999534944
198,2014-04-30,0.9,0.0,"{'RBS', 'PSON', 'IAG', 'AZN', 'CCL', 'CRH', 'RIO', 'VOD', 'GSK', 'TSCO', 'III', 'IHG', 'AHT', 'SVT', 'ADM', 'STAN', 'MRO', 'EVR', 'WPP', 'PRU', 'CNA'}",21,True,0.019298500003060326
199,2014-09-30,0.9,0.0,"{'RBS', 'PSON', 'IAG', 'AZN', 'CCL', 'CRH', 'RIO', 'VOD', 'GSK', 'TSCO', 'III', 'IHG', 'AHT', 'SVT', 'ADM', 'STAN', 'MRO', 'EVR', 'WPP', 'PRU', 'CNA'}",21,True,0.021863599999051075
200,2015-02-28,0.9,0.0,"{'RBS', 'PSON', 'IAG', 'AZN', 'CCL', 'CRH', 'RIO', 'VOD', 'GSK', 'TSCO', 'III', 'IHG', 'AHT', 'SVT', 'ADM', 'STAN', 'MRO', 'EVR', 'WPP', 'PRU', 'CNA'}",21,True,0.01990799999475712
201,2015-07-31,0.9,0.004761904761904762,"{'TSCO', 'VOD', 'RBS', 'MRO', 'EVR', 'PSON', 'III', 'IAG', 'GSK', 'IHG', 'AZN', 'CCL', 'AHT', 'CRH', 'SVT', 'ADM', 'RIO', 'STAN', 'PRU', 'CNA'}",20,True,0.01753379999718163
202,2015-12-31,0.9,0.004761904761904762,"{'TSCO', 'VOD', 'RBS', 'MRO', 'EVR', 'PSON', 'III', 'IAG', 'GSK', 'IHG', 'AZN', 'CCL', 'AHT', 'CRH', 'SVT', 'ADM', 'RIO', 'STAN', 'WPP', 'CNA'}",20,True,0.025033500001882203
203,2016-05-31,0.9,0.0,"{'RBS', 'PSON', 'IAG', 'AZN', 'CCL', 'CRH', 'RIO', 'VOD', 'GSK', 'TSCO', 'III', 'IHG', 'AHT', 'SVT', 'ADM', 'STAN', 'MRO', 'EVR', 'WPP', 'PRU', 'CNA'}",21,True,0.029008499994233716
204,2016-10-31,0.9,0.0,"{'RBS', 'PSON', 'IAG', 'AZN', 'CCL', 'CRH', 'RIO', 'VOD', 'GSK', 'TSCO', 'III', 'IHG', 'AHT', 'SVT', 'ADM', 'STAN', 'MRO', 'EVR', 'WPP', 'PRU', 'CNA'}",21,True,0.02934120000281837
205,2017-03-31,0.9,0.0,"{'RBS', 'PSON', 'IAG', 'AZN', 'CCL', 'CRH', 'RIO', 'VOD', 'GSK', 'TSCO', 'III', 'IHG', 'AHT', 'SVT', 'ADM', 'STAN', 'MRO', 'EVR', 'WPP', 'PRU', 'CNA'}",21,True,0.02547970000159694
206,2017-08-31,0.9,0.0,"{'RBS', 'PSON', 'IAG', 'AZN', 'CCL', 'CRH', 'RIO', 'VOD', 'GSK', 'TSCO', 'III', 'IHG', 'AHT', 'SVT', 'ADM', 'STAN', 'MRO', 'EVR', 'WPP', 'PRU', 'CNA'}",21,True,0.02129599999898346
